Store_ID,SKU,Batch_ID,Arrival_Date,Sell_Through_Percent,Days_Since_Arrival,Temperature,Humidity,Category,Shelf_Life,Spoiled,SKU_Code,Category_Code,Marked_Down,Spoilage_Probability
1006,Bananas,B1202,2025-06-24,0.69,4,28.3,50,Fruit,5,0,1,0,False,2.5695792e-05
1006,Bananas,B9504,2025-06-26,0.79,2,24.7,76,Fruit,5,0,1,0,False,4.8019734e-05
1004,Broccoli,B8895,2025-06-22,0.55,6,27.0,42,Leafy,6,0,3,1,False,8.0916e-05
1006,Tomatoes,B3435,2025-06-19,0.25,9,33.9,72,Fruit,6,1,8,0,False,0.99980825
1005,Spinach,B1190,2025-06-25,0.85,3,32.1,48,Leafy,5,0,7,1,False,3.258096e-05
1005,Lettuce,B9123,2025-06-21,0.27,7,26.9,84,Leafy,4,0,5,1,False,0.0021400333
1002,Mangoes,B9055,2025-06-22,0.52,6,33.6,78,Fruit,7,0,6,0,False,0.00047211556
1002,Bananas,B5557,2025-06-27,0.97,1,28.4,75,Fruit,5,0,1,0,False,4.8019734e-05
1005,Broccoli,B7203,2025-06-21,0.53,7,27.5,41,Leafy,6,0,3,1,False,0.00011950772
1002,Mangoes,B8521,2025-06-20,0.11,8,32.9,36,Fruit,7,0,6,0,False,0.00030776008
1005,Lettuce,B2442,2025-06-21,0.26,7,31.7,67,Leafy,4,1,5,1,False,0.9995105
1004,Lettuce,B6178,2025-06-27,0.76,1,30.9,84,Leafy,4,0,5,1,False,0.00017448892
1004,Spinach,B2681,2025-06-21,0.2,7,27.3,53,Leafy,5,0,7,1,False,0.00017570319
1004,Spinach,B9996,2025-06-27,0.82,1,33.6,71,Leafy,5,0,7,1,False,4.34142e-05
1001,Carrots,B9328,2025-06-21,0.88,7,25.3,90,Root,14,0,4,2,False,8.6858e-06
1006,Lettuce,B6584,2025-06-25,0.93,3,32.9,91,Leafy,4,0,5,1,False,0.00021755873
1001,Broccoli,B8445,2025-06-22,0.45,6,27.9,53,Leafy,6,0,3,1,False,0.00014065878
1005,Lettuce,B6952,2025-06-22,0.37,6,25.8,76,Leafy,4,0,5,1,False,0.00060321507
1004,Mangoes,B2596,2025-06-24,0.91,4,32.8,69,Fruit,7,0,6,0,False,3.4769273e-05
1001,Bananas,B6818,2025-06-23,0.55,5,26.6,83,Fruit,5,0,1,0,False,0.00011508142
1005,Beets,B7125,2025-06-16,0.38,12,29.8,58,Root,10,0,2,2,False,0.00011834771
1001,Spinach,B3689,2025-06-20,0.1,8,25.7,93,Leafy,5,0,7,1,False,0.0017947382
1002,Tomatoes,B2752,2025-06-23,0.51,5,30.8,80,Fruit,6,0,8,0,False,0.00011791695
1005,Broccoli,B4072,2025-06-26,0.51,2,30.7,79,Leafy,6,0,3,1,False,4.3044045e-05
1004,Broccoli,B8488,2025-06-24,0.7,4,41.5,39,Leafy,6,0,3,1,False,8.668362e-05
1006,Bananas,B2765,2025-06-21,0.41,7,29.3,76,Fruit,5,0,1,0,False,0.001565349
1001,Mangoes,B8381,2025-06-20,0.34,8,27.1,68,Fruit,7,0,6,0,False,0.00024523312
1006,Beets,B3205,2025-06-20,0.42,8,32.4,69,Root,10,0,2,2,False,0.010427515
1001,Beets,B1795,2025-06-19,0.8,9,34.2,70,Root,10,0,2,2,False,7.438501e-05
1004,Lettuce,B9328,2025-06-21,0.31,7,26.5,54,Leafy,4,0,5,1,False,0.00028424332
1002,Apples,B3103,2025-06-26,0.88,2,35.7,61,Fruit,10,0,0,0,False,3.2219177e-05
1004,Bananas,B9259,2025-06-21,0.3,7,26.4,82,Fruit,5,0,1,0,False,0.0013107543
1004,Broccoli,B5482,2025-06-21,0.37,7,37.8,51,Leafy,6,0,3,1,False,0.0008548704
1003,Carrots,B8419,2025-06-23,0.64,5,30.9,74,Root,14,0,4,2,False,1.1382535e-05
1002,Tomatoes,B9393,2025-06-23,0.67,5,26.5,78,Fruit,6,0,8,0,False,3.096002e-05
1006,Beets,B6143,2025-06-16,0.37,12,26.3,85,Root,10,0,2,2,False,0.00076206983
1006,Beets,B4560,2025-06-24,0.88,4,30.5,66,Root,10,0,2,2,False,9.985675e-06
1002,Carrots,B6657,2025-06-23,0.78,5,26.6,65,Root,14,0,4,2,False,8.338283e-06
1006,Apples,B9255,2025-06-19,0.38,9,33.5,41,Fruit,10,0,0,0,False,0.000107215754
1006,Bananas,B2890,2025-06-22,0.45,6,28.7,61,Fruit,5,0,1,0,False,0.001028448
1005,Lettuce,B7839,2025-06-22,0.24,6,28.8,86,Leafy,4,0,5,1,False,0.00142691
1006,Beets,B5684,2025-06-21,0.33,7,35.1,70,Root,10,0,2,2,False,0.026634
1001,Beets,B2744,2025-06-27,0.52,1,25.7,90,Root,10,0,2,2,False,1.0374131e-05
1004,Apples,B1869,2025-06-17,0.21,11,25.4,82,Fruit,10,0,0,0,False,0.0014292833
1001,Broccoli,B5374,2025-06-25,0.75,3,26.2,68,Leafy,6,0,3,1,False,1.8190016e-05
1003,Carrots,B3399,2025-06-26,0.55,2,34.4,80,Root,14,0,4,2,False,3.501908e-05
1006,Carrots,B4342,2025-06-26,0.78,2,31.4,91,Root,14,0,4,2,False,1.2295606e-05
1003,Lettuce,B2679,2025-06-23,0.3,5,25.3,71,Leafy,4,0,5,1,False,0.0004957282
1006,Beets,B4675,2025-06-16,0.51,12,25.9,59,Root,10,0,2,2,False,7.298472e-05
1006,Beets,B7371,2025-06-24,0.76,4,29.8,50,Root,10,0,2,2,False,7.5139533e-06
1005,Carrots,B1769,2025-06-15,0.87,13,39.3,67,Root,14,0,4,2,False,0.0019333978
1004,Tomatoes,B6122,2025-06-19,0.21,9,23.8,68,Fruit,6,0,8,0,False,0.0018742721
1001,Spinach,B5117,2025-06-24,0.87,4,31.9,64,Leafy,5,0,7,1,False,6.3730426e-05
1005,Lettuce,B4695,2025-06-22,0.24,6,25.6,77,Leafy,4,0,5,1,False,0.00142691
1006,Bananas,B9955,2025-06-24,0.84,4,23.8,88,Fruit,5,0,1,0,False,5.1357172e-05
1006,Broccoli,B5819,2025-06-20,0.36,8,35.6,44,Leafy,6,0,3,1,False,0.0017280334
1002,Mangoes,B4063,2025-06-25,0.5,3,29.4,72,Fruit,7,0,6,0,False,3.166691e-05
1006,Beets,B2955,2025-06-21,0.97,7,32.8,61,Root,10,0,2,2,False,9.898825e-06
1001,Tomatoes,B5572,2025-06-19,0.2,9,34.9,50,Fruit,6,0,8,0,False,0.0028526385
1003,Apples,B3636,2025-06-18,0.94,10,28.9,88,Fruit,10,0,0,0,False,7.156191e-05
1003,Spinach,B6415,2025-06-20,0.37,8,29.5,57,Leafy,5,0,7,1,False,0.00013893972
1006,Apples,B1654,2025-06-25,0.65,3,31.7,66,Fruit,10,0,0,0,False,1.65724e-05
1003,Spinach,B5934,2025-06-20,0.24,8,29.3,66,Leafy,5,0,7,1,False,0.0017015095
1005,Beets,B6866,2025-06-26,0.38,2,31.8,50,Root,10,0,2,2,False,2.6784783e-05
1006,Bananas,B9608,2025-06-24,0.53,4,23.3,38,Fruit,5,0,1,0,False,4.030212e-05
1002,Beets,B2117,2025-06-15,0.16,13,27.2,94,Root,10,0,2,2,False,0.0011920865
1005,Apples,B7814,2025-06-19,0.62,9,30.7,71,Fruit,10,0,0,0,False,0.00016595585
1005,Tomatoes,B2506,2025-06-22,0.72,6,29.7,47,Fruit,6,0,8,0,False,9.284451e-05
1002,Broccoli,B6437,2025-06-22,0.92,6,37.2,39,Leafy,6,0,3,1,False,0.0005050241
1003,Carrots,B4579,2025-06-11,0.2,17,28.9,50,Root,14,0,4,2,False,0.00020317595
1004,Beets,B1144,2025-06-26,0.78,2,27.1,97,Root,10,0,2,2,False,7.208026e-06
1006,Bananas,B8301,2025-06-24,0.88,4,30.9,80,Fruit,5,0,1,0,False,0.00011095863
1006,Broccoli,B1653,2025-06-22,0.87,6,27.7,52,Leafy,6,0,3,1,False,5.3281983e-05
1004,Mangoes,B7322,2025-06-23,0.71,5,33.4,67,Fruit,7,0,6,0,False,2.6881587e-05
1005,Carrots,B1404,2025-06-11,0.14,17,26.8,63,Root,14,0,4,2,False,0.0009078632
1003,Beets,B9335,2025-06-20,0.69,8,37.9,44,Root,10,0,2,2,False,3.6377933e-05
1004,Spinach,B5856,2025-06-24,0.78,4,36.0,99,Leafy,5,0,7,1,False,0.00023260566
1003,Beets,B2349,2025-06-26,0.64,2,32.0,73,Root,10,0,2,2,False,1.2362178e-05
1002,Beets,B9736,2025-06-27,0.73,1,29.6,71,Root,10,0,2,2,False,6.8849376e-06
1006,Mangoes,B4453,2025-06-24,0.32,4,32.7,66,Fruit,7,0,6,0,False,0.00045204064
1006,Tomatoes,B2702,2025-06-24,0.67,4,38.2,54,Fruit,6,0,8,0,False,0.00013103017
1005,Tomatoes,B2181,2025-06-25,0.64,3,38.0,52,Fruit,6,0,8,0,False,0.00013103017
1001,Lettuce,B6434,2025-06-27,0.62,1,29.4,77,Leafy,4,0,5,1,False,6.4278705e-05
1001,Mangoes,B1889,2025-06-25,0.73,3,24.8,57,Fruit,7,0,6,0,False,1.8787727e-05
1003,Beets,B2154,2025-06-18,0.61,10,29.7,71,Root,10,0,2,2,False,2.8587128e-05
1002,Carrots,B7678,2025-06-15,0.76,13,22.9,80,Root,14,0,4,2,False,5.8073605e-05
1004,Tomatoes,B8094,2025-06-22,0.74,6,35.5,71,Fruit,6,0,8,0,False,0.0017762673
1001,Tomatoes,B2938,2025-06-19,0.41,9,31.9,85,Fruit,6,1,8,0,False,0.99957556
1001,Mangoes,B1745,2025-06-26,0.78,2,29.6,99,Fruit,7,0,6,0,False,2.3035049e-05
1003,Beets,B2738,2025-06-23,0.83,5,32.3,45,Root,10,0,2,2,False,9.466531e-06
1006,Carrots,B2417,2025-06-18,0.51,10,31.2,67,Root,14,0,4,2,False,0.0024844904
1004,Tomatoes,B7473,2025-06-27,0.61,1,30.6,88,Fruit,6,0,8,0,False,4.3921238e-05
1004,Apples,B9740,2025-06-24,0.8,4,25.4,63,Fruit,10,0,0,0,False,1.2056975e-05
1002,Tomatoes,B9941,2025-06-23,0.58,5,28.4,58,Fruit,6,0,8,0,False,2.6339801e-05
1006,Apples,B5883,2025-06-17,0.25,11,25.0,63,Fruit,10,0,0,0,False,0.0007874423
1006,Bananas,B1182,2025-06-25,0.62,3,18.3,95,Fruit,5,0,1,0,False,5.1357172e-05
1001,Spinach,B1082,2025-06-21,0.41,7,28.5,65,Leafy,5,0,7,1,False,0.00080378714
1005,Beets,B2394,2025-06-23,0.52,5,36.8,93,Root,10,0,2,2,False,9.673101e-05
1002,Bananas,B4469,2025-06-21,0.32,7,34.1,67,Fruit,5,1,1,0,False,0.9992125
1006,Beets,B3333,2025-06-25,0.5,3,28.4,66,Root,10,0,2,2,False,1.12168555e-05
1002,Broccoli,B5140,2025-06-24,0.63,4,29.1,63,Leafy,6,0,3,1,False,1.7713717e-05
1001,Apples,B1891,2025-06-15,0.29,13,30.2,49,Fruit,10,0,0,0,False,0.0010718568
1005,Lettuce,B2198,2025-06-25,0.59,3,24.9,79,Leafy,4,0,5,1,False,6.4278705e-05
1006,Mangoes,B5107,2025-06-26,0.38,2,34.6,85,Fruit,7,0,6,0,False,9.236465e-05
1002,Lettuce,B6420,2025-06-25,0.65,3,19.6,59,Leafy,4,0,5,1,False,2.8171035e-05
1002,Broccoli,B2639,2025-06-23,0.69,5,26.0,57,Leafy,6,0,3,1,False,1.6468372e-05
1005,Mangoes,B4170,2025-06-22,0.93,6,32.7,51,Fruit,7,0,6,0,False,0.00010517172
1004,Lettuce,B6379,2025-06-23,0.14,5,28.7,61,Leafy,4,0,5,1,False,0.00038075726
1006,Carrots,B3496,2025-06-16,0.77,12,27.9,72,Root,14,0,4,2,False,6.775539e-05
1003,Tomatoes,B3762,2025-06-27,0.99,1,33.3,64,Fruit,6,0,8,0,False,3.5704263e-05
1003,Broccoli,B4629,2025-06-21,0.28,7,28.6,82,Leafy,6,0,3,1,False,0.00069280906
1003,Bananas,B3200,2025-06-22,0.24,6,30.2,65,Fruit,5,1,1,0,False,0.9849917
1004,Lettuce,B8296,2025-06-25,0.62,3,24.5,69,Leafy,4,0,5,1,False,5.7430025e-05
1003,Lettuce,B2783,2025-06-26,0.69,2,32.0,56,Leafy,4,0,5,1,False,6.091195e-05
1006,Mangoes,B5597,2025-06-25,0.88,3,26.5,90,Fruit,7,0,6,0,False,2.3035049e-05
1005,Broccoli,B5312,2025-06-26,0.44,2,31.7,72,Leafy,6,0,3,1,False,5.6778033e-05
1006,Mangoes,B1305,2025-06-19,0.22,9,31.7,84,Fruit,7,1,6,0,False,0.9992655
1006,Spinach,B7637,2025-06-24,0.37,4,32.0,30,Leafy,5,0,7,1,False,0.0001047912
1001,Beets,B5269,2025-06-19,0.56,9,36.5,56,Root,10,0,2,2,False,2.837135e-05
1005,Lettuce,B3435,2025-06-25,0.52,3,29.2,96,Leafy,4,0,5,1,False,0.00012241225
1004,Broccoli,B5767,2025-06-25,0.43,3,25.8,87,Leafy,6,0,3,1,False,3.649931e-05
1004,Beets,B9362,2025-06-26,0.98,2,29.6,46,Root,10,0,2,2,False,7.5139533e-06
1004,Bananas,B9227,2025-06-27,0.99,1,36.4,75,Fruit,5,0,1,0,False,0.0003091782
1006,Broccoli,B3717,2025-06-19,0.22,9,29.8,62,Leafy,6,0,3,1,False,0.001109213
1002,Lettuce,B3608,2025-06-26,0.75,2,35.8,78,Leafy,4,0,5,1,False,0.0006568406
1005,Apples,B8921,2025-06-22,0.54,6,35.5,69,Fruit,10,0,0,0,False,0.00019823447
1001,Broccoli,B8989,2025-06-24,0.8,4,35.9,48,Leafy,6,0,3,1,False,5.694852e-05
1001,Carrots,B7052,2025-06-20,0.69,8,27.9,41,Root,14,0,4,2,False,8.425829e-06
1001,Broccoli,B9485,2025-06-22,0.75,6,40.0,37,Leafy,6,0,3,1,False,0.0005050241
1004,Lettuce,B8448,2025-06-27,0.7,1,32.6,66,Leafy,4,0,5,1,False,0.00014576691
1001,Bananas,B2691,2025-06-23,0.68,5,24.8,68,Fruit,5,0,1,0,False,4.925951e-05
1006,Carrots,B9918,2025-06-22,0.59,6,21.2,82,Root,14,0,4,2,False,7.7070235e-06
1004,Tomatoes,B6985,2025-06-26,0.84,2,30.2,68,Fruit,6,0,8,0,False,3.2498232e-05
1005,Carrots,B7165,2025-06-20,0.86,8,30.9,78,Root,14,0,4,2,False,2.6108497e-05
1005,Tomatoes,B6781,2025-06-22,0.66,6,35.2,69,Fruit,6,0,8,0,False,0.002076563
1004,Lettuce,B1108,2025-06-23,0.32,5,24.9,69,Leafy,4,0,5,1,False,0.00059072167
1002,Lettuce,B3713,2025-06-26,0.58,2,27.4,52,Leafy,4,0,5,1,False,2.8171035e-05
1001,Beets,B5600,2025-06-24,0.54,4,38.5,84,Root,10,0,2,2,False,8.998669e-05
1002,Apples,B3578,2025-06-22,0.99,6,25.1,66,Fruit,10,0,0,0,False,1.7105811e-05
1005,Mangoes,B4773,2025-06-21,0.51,7,27.2,51,Fruit,7,0,6,0,False,0.0001071058
1003,Mangoes,B8889,2025-06-20,0.42,8,28.4,81,Fruit,7,0,6,0,False,0.00033316156
1004,Broccoli,B3641,2025-06-21,0.36,7,39.2,42,Leafy,6,0,3,1,False,0.0008548704
1001,Broccoli,B1706,2025-06-25,0.89,3,34.6,50,Leafy,6,0,3,1,False,4.7468326e-05
1005,Apples,B3207,2025-06-17,0.4,11,31.3,61,Fruit,10,1,0,0,False,0.98552865
1005,Spinach,B3406,2025-06-27,0.58,1,27.1,95,Leafy,5,0,7,1,False,3.1759668e-05
1002,Carrots,B3949,2025-06-11,0.3,17,33.1,53,Root,14,0,4,2,False,0.0010999679
1004,Spinach,B5644,2025-06-26,0.58,2,34.3,44,Leafy,5,0,7,1,False,6.4058535e-05
1002,Lettuce,B8723,2025-06-21,0.26,7,30.1,66,Leafy,4,1,5,1,False,0.99804974
1004,Apples,B4594,2025-06-21,0.67,7,31.6,75,Fruit,10,0,0,0,False,8.148326e-05
1005,Apples,B3979,2025-06-18,0.81,10,26.1,60,Fruit,10,0,0,0,False,2.4345332e-05
1006,Beets,B5333,2025-06-25,0.88,3,33.6,44,Root,10,0,2,2,False,8.3329405e-06
1006,Bananas,B8429,2025-06-26,0.75,2,22.1,65,Fruit,5,0,1,0,False,3.8511414e-05
1002,Tomatoes,B7315,2025-06-25,0.98,3,26.2,52,Fruit,6,0,8,0,False,2.484254e-05
1001,Spinach,B4315,2025-06-21,0.38,7,23.8,55,Leafy,5,0,7,1,False,0.000119126336
1002,Mangoes,B3906,2025-06-20,0.36,8,27.5,61,Fruit,7,0,6,0,False,7.930016e-05
1005,Spinach,B9706,2025-06-26,0.81,2,31.7,69,Leafy,5,0,7,1,False,6.033637e-05
1001,Lettuce,B3135,2025-06-23,0.27,5,31.5,63,Leafy,4,1,5,1,False,0.9834299
1005,Spinach,B8069,2025-06-21,0.35,7,28.0,62,Leafy,5,0,7,1,False,0.0006076356
1003,Spinach,B9680,2025-06-21,0.2,7,29.9,52,Leafy,5,0,7,1,False,0.00017570319
1002,Lettuce,B7246,2025-06-25,0.53,3,31.0,68,Leafy,4,0,5,1,False,0.0014220637
1005,Mangoes,B7971,2025-06-25,0.82,3,28.3,71,Fruit,7,0,6,0,False,2.2002556e-05
1003,Lettuce,B4809,2025-06-21,0.36,7,31.8,52,Leafy,4,0,5,1,False,0.0028801647
1001,Carrots,B9908,2025-06-14,0.72,14,31.5,65,Root,14,0,4,2,False,0.00036437463
1003,Broccoli,B1089,2025-06-27,0.39,1,30.6,98,Leafy,6,0,3,1,False,4.0863353e-05
1005,Beets,B2930,2025-06-19,0.65,9,27.1,70,Root,10,0,2,2,False,1.3333993e-05
1001,Tomatoes,B4365,2025-06-22,0.75,6,34.8,46,Fruit,6,0,8,0,False,0.00045547498
1004,Bananas,B2746,2025-06-25,0.81,3,32.4,62,Fruit,5,0,1,0,False,5.4501215e-05
1004,Carrots,B5281,2025-06-14,0.75,14,34.1,78,Root,14,0,4,2,False,0.00071549386
1005,Bananas,B5514,2025-06-21,0.19,7,33.3,64,Fruit,5,1,1,0,False,0.9989299
1002,Tomatoes,B8904,2025-06-25,0.71,3,30.3,62,Fruit,6,0,8,0,False,3.382182e-05
1003,Beets,B8925,2025-06-23,0.88,5,29.7,48,Root,10,0,2,2,False,7.966827e-06
1003,Bananas,B7522,2025-06-25,0.64,3,30.7,83,Fruit,5,0,1,0,False,0.00011095863
1006,Mangoes,B4764,2025-06-20,0.36,8,26.6,100,Fruit,7,0,6,0,False,0.00021134422
1006,Apples,B2642,2025-06-24,0.74,4,35.1,62,Fruit,10,0,0,0,False,3.2432716e-05
1005,Tomatoes,B6544,2025-06-19,0.35,9,33.4,83,Fruit,6,1,8,0,False,0.9985979
1005,Spinach,B3633,2025-06-21,0.41,7,33.5,60,Leafy,5,0,7,1,False,0.001471392
1006,Spinach,B2492,2025-06-25,0.61,3,31.3,78,Leafy,5,0,7,1,False,8.934312e-05
1004,Tomatoes,B2444,2025-06-26,0.67,2,34.3,86,Fruit,6,0,8,0,False,0.00011313175
1003,Broccoli,B7075,2025-06-26,0.56,2,26.7,62,Leafy,6,0,3,1,False,1.7713717e-05
1005,Spinach,B7296,2025-06-21,0.33,7,27.9,85,Leafy,5,0,7,1,False,0.0013436736
1005,Beets,B5693,2025-06-16,0.34,12,30.2,43,Root,10,0,2,2,False,0.0012619663
1005,Spinach,B3871,2025-06-20,0.17,8,31.1,33,Leafy,5,0,7,1,False,0.0024402032
1004,Spinach,B4304,2025-06-23,0.85,5,29.4,100,Leafy,5,0,7,1,False,3.8594797e-05
1002,Spinach,B9364,2025-06-24,0.99,4,29.3,63,Leafy,5,0,7,1,False,2.535759e-05
1005,Apples,B1590,2025-06-22,0.85,6,36.8,40,Fruit,10,0,0,0,False,3.2122167e-05
1002,Spinach,B3579,2025-06-26,0.43,2,27.5,73,Leafy,5,0,7,1,False,8.138394e-05
1003,Tomatoes,B6785,2025-06-21,0.35,7,34.3,47,Fruit,6,0,8,0,False,0.0005013511
1004,Broccoli,B9482,2025-06-27,0.35,1,33.4,52,Leafy,6,0,3,1,False,6.431525e-05
1006,Mangoes,B2477,2025-06-19,0.1,9,30.6,76,Fruit,7,1,6,0,False,0.99840957
1003,Beets,B6703,2025-06-22,0.68,6,28.2,62,Root,10,0,2,2,False,8.541466e-06
1003,Broccoli,B4187,2025-06-20,0.26,8,24.6,54,Leafy,6,0,3,1,False,0.00013293934
1004,Spinach,B5277,2025-06-25,0.78,3,31.3,67,Leafy,5,0,7,1,False,6.033637e-05
1004,Beets,B2744,2025-06-19,0.55,9,29.3,32,Root,10,0,2,2,False,2.6360003e-05
1001,Beets,B5821,2025-06-22,0.73,6,35.7,42,Root,10,0,2,2,False,2.0811312e-05
1001,Beets,B5222,2025-06-19,0.61,9,31.3,83,Root,10,0,2,2,False,4.1982064e-05
1005,Carrots,B8254,2025-06-15,0.63,13,27.2,35,Root,14,0,4,2,False,2.6817012e-05
1005,Lettuce,B4985,2025-06-21,0.31,7,38.2,69,Leafy,4,1,5,1,False,0.9997247
1003,Lettuce,B8548,2025-06-23,0.3,5,31.3,64,Leafy,4,1,5,1,False,0.98880696
1001,Lettuce,B2904,2025-06-25,0.58,3,33.3,68,Leafy,4,0,5,1,False,0.0001235435
1001,Tomatoes,B4610,2025-06-24,0.7,4,26.1,84,Fruit,6,0,8,0,False,2.8937504e-05
1003,Tomatoes,B6785,2025-06-19,0.37,9,27.8,80,Fruit,6,0,8,0,False,0.0008710805
1005,Spinach,B5314,2025-06-24,0.63,4,26.9,53,Leafy,5,0,7,1,False,1.893291e-05
1003,Mangoes,B7536,2025-06-22,0.43,6,31.9,37,Fruit,7,0,6,0,False,0.00012201334
1001,Beets,B3924,2025-06-20,0.52,8,21.7,63,Root,10,0,2,2,False,1.3854484e-05
1003,Bananas,B4580,2025-06-23,0.68,5,28.7,49,Fruit,5,0,1,0,False,2.7244476e-05
1002,Broccoli,B9175,2025-06-24,0.52,4,31.9,56,Leafy,6,0,3,1,False,3.9200346e-05
1002,Broccoli,B5348,2025-06-24,0.75,4,26.5,67,Leafy,6,0,3,1,False,1.7281585e-05
1002,Broccoli,B5091,2025-06-22,0.9,6,32.3,58,Leafy,6,0,3,1,False,0.00012455403
1002,Mangoes,B2964,2025-06-26,0.74,2,29.0,65,Fruit,7,0,6,0,False,2.0903724e-05
1006,Lettuce,B1108,2025-06-21,0.27,7,29.3,68,Leafy,4,0,5,1,False,0.0024014623
1005,Spinach,B8901,2025-06-22,0.2,6,25.9,44,Leafy,5,0,7,1,False,0.00012108854
1005,Bananas,B9066,2025-06-23,0.46,5,25.1,67,Fruit,5,0,1,0,False,0.00016461671
1004,Apples,B9374,2025-06-23,0.57,5,32.1,65,Fruit,10,0,0,0,False,1.678554e-05
1004,Broccoli,B3101,2025-06-27,0.4,1,32.6,77,Leafy,6,0,3,1,False,4.6760604e-05
1005,Tomatoes,B8836,2025-06-19,0.2,9,31.7,52,Fruit,6,0,8,0,False,0.0027024173
1001,Beets,B6689,2025-06-21,0.71,7,24.9,38,Root,10,0,2,2,False,8.425829e-06
1006,Apples,B8490,2025-06-26,0.64,2,29.5,59,Fruit,10,0,0,0,False,1.0947296e-05
1006,Beets,B8537,2025-06-22,0.52,6,28.4,69,Root,10,0,2,2,False,1.1993373e-05
1006,Spinach,B1193,2025-06-24,0.69,4,30.7,54,Leafy,5,0,7,1,False,2.7817361e-05
1004,Mangoes,B6331,2025-06-22,0.88,6,25.3,72,Fruit,7,0,6,0,False,9.181108e-05
1005,Carrots,B4066,2025-06-19,0.88,9,31.9,61,Root,14,0,4,2,False,1.3445159e-05
1002,Carrots,B8722,2025-06-17,0.62,11,34.1,43,Root,14,0,4,2,False,0.00015103373
1003,Apples,B9171,2025-06-21,0.55,7,28.4,83,Fruit,10,0,0,0,False,3.300448e-05
1002,Tomatoes,B7099,2025-06-22,0.76,6,26.1,60,Fruit,6,0,8,0,False,9.284451e-05
1004,Carrots,B8384,2025-06-22,0.61,6,27.2,79,Root,14,0,4,2,False,7.7070235e-06
1005,Apples,B4744,2025-06-26,0.49,2,36.4,77,Fruit,10,0,0,0,False,9.1497306e-05
1006,Carrots,B4863,2025-06-14,0.86,14,28.1,62,Root,14,0,4,2,False,5.806934e-05
1004,Broccoli,B3389,2025-06-25,0.49,3,27.9,72,Leafy,6,0,3,1,False,2.705583e-05
1004,Spinach,B3893,2025-06-21,0.43,7,25.6,59,Leafy,5,0,7,1,False,0.00015559717
1004,Apples,B9470,2025-06-19,0.68,9,24.4,73,Fruit,10,0,0,0,False,3.89447e-05
1006,Bananas,B8972,2025-06-23,0.59,5,29.2,58,Fruit,5,0,1,0,False,2.7244476e-05
1003,Beets,B1781,2025-06-21,0.58,7,30.0,61,Root,10,0,2,2,False,8.879709e-06
1001,Apples,B1983,2025-06-24,0.64,4,27.1,69,Fruit,10,0,0,0,False,1.1762839e-05
1003,Lettuce,B2577,2025-06-24,0.95,4,30.6,79,Leafy,4,0,5,1,False,0.00017448892
1006,Bananas,B5256,2025-06-22,0.16,6,30.6,48,Fruit,5,0,1,0,False,0.00063417776
1003,Beets,B5222,2025-06-22,0.48,6,27.0,82,Root,10,0,2,2,False,1.1745352e-05
1001,Tomatoes,B2986,2025-06-22,0.84,6,31.0,42,Fruit,6,0,8,0,False,0.00020111172
1006,Broccoli,B9821,2025-06-25,0.67,3,31.2,67,Leafy,6,0,3,1,False,2.4698185e-05
1003,Bananas,B6326,2025-06-20,0.12,8,26.4,64,Fruit,5,0,1,0,False,0.0013924456
1006,Lettuce,B2284,2025-06-24,0.78,4,21.2,62,Leafy,4,0,5,1,False,4.875883e-05
1005,Carrots,B8598,2025-06-23,0.72,5,33.4,75,Root,14,0,4,2,False,7.941052e-06
1002,Bananas,B7911,2025-06-21,0.36,7,26.8,36,Fruit,5,0,1,0,False,0.000110214765
1001,Mangoes,B3654,2025-06-22,0.64,6,34.0,85,Fruit,7,0,6,0,False,0.00057624694
1002,Bananas,B6191,2025-06-23,0.81,5,31.7,70,Fruit,5,0,1,0,False,0.000110601046
1006,Carrots,B7479,2025-06-19,0.62,9,29.5,90,Root,14,0,4,2,False,1.3262187e-05
1004,Bananas,B9535,2025-06-20,0.21,8,36.5,60,Fruit,5,0,1,0,False,0.0027347393
1004,Apples,B4012,2025-06-27,0.9,1,24.4,73,Fruit,10,0,0,0,False,1.2381504e-05
1002,Broccoli,B5122,2025-06-26,0.59,2,24.3,68,Leafy,6,0,3,1,False,1.8190016e-05
1002,Apples,B7505,2025-06-26,0.85,2,26.6,42,Fruit,10,0,0,0,False,1.0947296e-05
1001,Mangoes,B8752,2025-06-19,0.29,9,29.7,73,Fruit,7,0,6,0,False,0.0009485761
1001,Spinach,B7504,2025-06-26,0.84,2,29.8,92,Leafy,5,0,7,1,False,3.1759668e-05
1001,Carrots,B3544,2025-06-25,0.73,3,28.6,40,Root,14,0,4,2,False,7.5139533e-06
1006,Tomatoes,B6068,2025-06-24,0.66,4,28.7,79,Fruit,6,0,8,0,False,2.8937504e-05
1002,Carrots,B8260,2025-06-23,0.77,5,25.3,67,Root,14,0,4,2,False,8.338283e-06
1002,Beets,B3795,2025-06-27,0.8,1,36.1,78,Root,10,0,2,2,False,2.9223647e-05
1001,Bananas,B6328,2025-06-20,0.38,8,30.2,70,Fruit,5,1,1,0,False,0.9990646
1004,Beets,B5463,2025-06-19,0.89,9,24.7,59,Root,10,0,2,2,False,1.0002697e-05
1004,Apples,B9835,2025-06-25,0.58,3,31.5,83,Fruit,10,0,0,0,False,2.077873e-05
1005,Lettuce,B8126,2025-06-23,0.24,5,20.4,58,Leafy,4,0,5,1,False,0.0001533163
